t_unix,ts_us,scan_count,watchdog_tripped,devices_healthy
1788840673,6322651226,3161313,0,1
1788840674,6323659904,3161817,0,1
1788840675,6324671522,3162323,0,1
1788840676,6325683125,3162829,0,1
1788840677,6326691031,3163333,0,1
1788840678,6327697475,3163836,0,1
1788840679,6328707421,3164341,0,1
1788840680,6329717440,3164846,0,1
1788840681,6330725212,3165350,0,1
1788840682,6331733624,3165854,0,1
1788840683,6332745064,3166360,0,1
1788840684,6333757124,3166866,0,1
1788840685,6334765762,3167370,0,1
1788840686,6335773617,3167874,0,1
1788840687,6336785516,3168380,0,1
1788840688,6337791808,3168883,0,1
1788840689,6338799138,3169387,0,1
1788840690,6339805877,3169890,0,1
1788840691,6340813866,3170394,0,1
1788840692,6341825747,3170900,0,1
1788840693,6342835561,3171405,0,1
1788840694,6343843197,3171909,0,1
1788840695,6344951089,3172463,0,1
1788840696,6345959586,3172967,0,1
1788840697,6346971711,3173473,0,1
1788840698,6347983125,3173979,0,1
1788840699,6348993936,3174484,0,1
1788840700,6350001578,3174988,0,1
1788840701,6351011182,3175493,0,1
1788840702,6352015689,3175995,0,1
1788840703,6353023198,3176499,0,1
1788840704,6354033893,3177004,0,1
1788840705,6355045770,3177510,0,1
1788840706,6356055449,3178015,0,1
1788840707,6357065206,3178520,0,1
1788840708,6358075235,3179025,0,1
1788840709,6359087495,3179531,0,1
1788840710,6360097356,3180036,0,1
1788840711,6361107262,3180541,0,1
1788840712,6362121579,3181048,0,1
1788840713,6363129515,3181552,0,1
1788840714,6364141208,3182058,0,1
1788840715,6365149385,3182562,0,1
1788840716,6366159453,3183067,0,1
1788840717,6367173401,3183574,0,1
1788840719,6368187313,3184081,0,1
1788840720,6369195769,3184585,0,1
1788840721,6370205208,3185090,0,1
1788840722,6371217291,3185596,0,1
1788840723,6372223595,3186099,0,1
1788840724,6373233325,3186604,0,1
1788840725,6374241828,3187108,0,1
1788840726,6375251219,3187613,0,1
1788840727,6376261833,3188118,0,1
1788840728,6377273913,3188624,0,1
1788840729,6378291627,3189133,0,1
1788840730,6379302038,3189638,0,1
1788840731,6380311575,3190143,0,1
1788840732,6381325472,3190650,0,1
1788840733,6382339088,3191157,0,1
1788840734,6383345453,3191660,0,1
1788840735,6384353461,3192164,0,1
1788840736,6385363092,3192669,0,1
1788840737,6386371246,3193173,0,1
1788840738,6387381340,3193678,0,1
1788840739,6388389464,3194182,0,1
1788840740,6389403377,3194689,0,1
1788840741,6390415826,3195195,0,1
1788840742,6391427743,3195701,0,1
1788840743,6392437524,3196206,0,1
1788840744,6393445986,3196710,0,1
1788840745,6394458029,3197216,0,1
1788840746,6395469473,3197722,0,1
1788840747,6396477103,3198226,0,1
1788840748,6397487839,3198731,0,1
1788840749,6398499526,3199237,0,1
1788840750,6399509234,3199742,0,1
1788840751,6400517533,3200246,0,1
1788840752,6401527842,3200751,0,1
1788840753,6402537108,3201256,0,1
1788840754,6403547298,3201761,0,1
1788840755,6404557640,3202266,0,1
1788840756,6405569723,3202772,0,1
1788840757,6406581996,3203278,0,1
1788840758,6407593492,3203784,0,1
1788840759,6408603538,3204289,0,1
1788840760,6409613412,3204794,0,1
1788840761,6410631268,3205303,0,1
1788840762,6411639392,3205807,0,1
1788840763,6412649617,3206312,0,1
1788840764,6413661531,3206818,0,1
1788840765,6414669193,3207322,0,1
1788840766,6415679326,3207827,0,1
1788840767,6416687579,3208331,0,1
1788840768,6417701847,3208838,0,1
1788840769,6418709432,3209342,0,1
1788840770,6419717914,3209846,0,1
1788840771,6420727874,3210351,0,1
1788840772,6421737263,3210856,0,1
1788840773,6422749564,3211362,0,1
1788840774,6423761379,3211868,0,1
1788840775,6424775442,3212375,0,1
1788840776,6425787310,3212881,0,1
1788840777,6426797607,3213386,0,1
1788840778,6427805855,3213890,0,1
1788840779,6428817695,3214396,0,1
1788840780,6429829872,3214902,0,1
1788840781,6430842027,3215408,0,1
1788840782,6431853418,3215914,0,1
1788840783,6432863604,3216419,0,1
1788840784,6433873191,3216924,0,1
1788840785,6434883763,3217429,0,1
1788840786,6435893144,3217934,0,1
1788840787,6436901722,3218438,0,1
1788840788,6437915404,3218945,0,1
1788840789,6438925314,3219450,0,1
1788840790,6439933921,3219954,0,1
1788840791,6440943936,3220459,0,1
1788840792,6442051893,3221013,0,1
1788840793,6443059446,3221517,0,1
1788840794,6444069198,3222022,0,1
1788840795,6445077846,3222526,0,1
1788840796,6446089633,3223032,0,1
1788840797,6447097500,3223536,0,1
1788840798,6448109894,3224042,0,1
1788840799,6449124030,3224549,0,1
1788840800,6450135587,3225055,0,1
1788840801,6451143828,3225559,0,1
1788840802,6452153327,3226064,0,1
1788840803,6453163052,3226569,0,1
1788840804,6454173543,3227074,0,1
1788840805,6455185328,3227580,0,1
1788840806,6456195250,3228085,0,1
1788840808,6457205192,3228590,0,1
1788840809,6458217844,3229096,0,1
1788840810,6459227706,3229601,0,1
1788840811,6460235266,3230105,0,1
1788840812,6461245446,3230610,0,1
1788840813,6462251321,3231113,0,1
1788840814,6463257314,3231616,0,1
1788840815,6464265192,3232120,0,1
1788840816,6465271468,3232623,0,1
1788840817,6466277413,3233126,0,1
1788840818,6467281875,3233628,0,1
1788840819,6468289313,3234132,0,1
1788840820,6469295589,3234635,0,1
1788840821,6470305755,3235140,0,1
1788840822,6471313189,3235644,0,1
1788840823,6472327552,3236151,0,1
1788840824,6473335256,3236655,0,1
1788840825,6474343388,3237159,0,1
1788840826,6475351449,3237663,0,1
1788840827,6476363701,3238169,0,1
1788840828,6477371803,3238673,0,1
1788840829,6478379706,3239177,0,1
1788840830,6479388089,3239681,0,1
1788840831,6480395786,3240185,0,1
1788840832,6481407487,3240691,0,1
1788840833,6482419331,3241197,0,1
1788840834,6483431867,3241703,0,1
1788840835,6484437121,3242206,0,1
1788840836,6485547085,3242761,0,1
1788840837,6486558025,3243266,0,1
1788840838,6487569636,3243772,0,1
1788840839,6488581895,3244278,0,1
1788840840,6489591900,3244783,0,1
1788840841,6490601271,3245288,0,1
1788840842,6491609894,3245792,0,1
1788840843,6492623309,3246299,0,1
1788840844,6493631585,3246803,0,1
1788840845,6494639642,3247307,0,1
1788840846,6495651413,3247813,0,1
1788840847,6496665196,3248320,0,1
1788840848,6497673603,3248824,0,1
1788840849,6498685509,3249330,0,1
1788840850,6499697838,3249836,0,1
1788840851,6500709543,3250342,0,1
1788840852,6501721230,3250848,0,1
1788840853,6502733493,3251354,0,1
1788840854,6503746024,3251860,0,1
1788840855,6504761388,3252368,0,1
1788840856,6505775790,3252875,0,1
1788840857,6506785387,3253380,0,1
1788840858,6507795717,3253885,0,1
1788840859,6508809316,3254392,0,1
1788840860,6509821526,3254898,0,1
1788840861,6510833129,3255404,0,1
1788840862,6511841469,3255908,0,1
1788840863,6512849824,3256412,0,1
1788840864,6513859020,3256917,0,1
1788840865,6514869607,3257422,0,1
1788840866,6515879578,3257927,0,1
1788840867,6516891602,3258433,0,1
1788840868,6517901184,3258938,0,1
1788840869,6518911320,3259443,0,1
1788840870,6519924032,3259949,0,1
1788840871,6520937690,3260456,0,1
1788840872,6521947671,3260961,0,1
1788840873,6522957323,3261466,0,1
1788840874,6523965233,3261970,0,1
1788840875,6524975778,3262475,0,1
1788840876,6525987759,3262981,0,1
1788840877,6527001972,3263488,0,1
1788840878,6528015567,3263995,0,1
1788840879,6529025930,3264500,0,1
1788840880,6530039695,3265007,0,1
1788840881,6531045768,3265510,0,1
1788840882,6532057318,3266016,0,1
1788840883,6533065849,3266520,0,1
1788840884,6534079133,3267027,0,1
1788840885,6535089137,3267532,0,1
1788840886,6536099551,3268037,0,1
1788840887,6537107572,3268541,0,1
1788840888,6538119139,3269047,0,1
1788840889,6539125502,3269550,0,1
1788840890,6540139257,3270057,0,1
1788840891,6541149082,3270562,0,1
1788840892,6542155250,3271065,0,1
1788840893,6543167626,3271571,0,1
1788840894,6544177769,3272076,0,1
1788840896,6545185765,3272580,0,1
1788840897,6546197805,3273086,0,1
1788840898,6547211047,3273593,0,1
1788840899,6548223587,3274099,0,1
1788840900,6549233525,3274604,0,1
1788840901,6550245237,3275110,0,1
1788840902,6551255236,3275615,0,1
1788840903,6552267117,3276121,0,1
1788840904,6553275606,3276625,0,1
1788840905,6554285128,3277130,0,1
1788840906,6555293789,3277634,0,1
1788840907,6556307272,3278141,0,1
1788840908,6557319413,3278647,0,1
1788840909,6558329760,3279152,0,1
1788840910,6559339043,3279657,0,1
1788840911,6560349375,3280162,0,1
1788840912,6561355664,3280665,0,1
1788840913,6562363479,3281169,0,1
1788840914,6563371642,3281673,0,1
1788840915,6564381319,3282178,0,1
1788840916,6565391128,3282683,0,1
1788840917,6566399614,3283187,0,1
1788840918,6567407654,3283691,0,1
1788840919,6568419803,3284197,0,1
1788840920,6569431289,3284703,0,1
1788840921,6570441532,3285208,0,1
1788840922,6571455159,3285715,0,1
1788840923,6572465635,3286220,0,1
1788840924,6573475962,3286725,0,1
1788840925,6574483837,3287229,0,1
1788840926,6575493966,3287734,0,1
1788840927,6576507316,3288241,0,1
1788840928,6577519436,3288747,0,1
1788840929,6578531434,3289253,0,1
1788840930,6579541556,3289758,0,1
1788840931,6580551923,3290263,0,1
1788840932,6581563769,3290769,0,1
1788840933,6582575599,3291275,0,1
1788840934,6583583253,3291779,0,1
1788840935,6584595310,3292285,0,1
1788840936,6585601635,3292788,0,1
1788840937,6586613242,3293294,0,1
1788840938,6587623550,3293799,0,1
1788840939,6588631655,3294303,0,1
1788840940,6589643598,3294809,0,1
1788840941,6590651839,3295313,0,1
1788840942,6591663217,3295819,0,1
1788840943,6592675058,3296325,0,1
1788840944,6593683125,3296829,0,1
1788840945,6594693570,3297334,0,1
1788840946,6595703669,3297839,0,1
1788840947,6596715288,3298345,0,1
1788840948,6597725535,3298850,0,1
1788840949,6598735873,3299355,0,1
1788840950,6599747854,3299861,0,1
1788840951,6600755744,3300365,0,1
1788840952,6601767614,3300871,0,1
1788840953,6602777719,3301376,0,1
1788840954,6603791469,3301883,0,1
1788840955,6604803185,3302389,0,1
1788840956,6605813825,3302894,0,1
1788840957,6606825069,3303400,0,1
1788840958,6607833759,3303904,0,1
1788840959,6608843618,3304409,0,1
1788840960,6609851510,3304913,0,1
1788840961,6610959903,3305467,0,1
1788840962,6611971188,3305973,0,1
1788840963,6612979616,3306477,0,1
1788840964,6613989748,3306982,0,1
1788840965,6615001558,3307488,0,1
1788840966,6616013320,3307994,0,1
1788840967,6617025186,3308500,0,1
1788840968,6618033094,3309004,0,1
1788840969,6619039552,3309507,0,1
1788840970,6620051851,3310013,0,1
1788840971,6621061088,3310518,0,1
1788840972,6622069698,3311022,0,1
1788840973,6623077450,3311526,0,1
1788840974,6624087277,3312031,0,1
1788840975,6625097092,3312536,0,1
1788840976,6626105235,3313040,0,1
1788840977,6627115791,3313545,0,1
1788840978,6628123616,3314049,0,1
1788840979,6629133627,3314554,0,1
1788840980,6630141571,3315058,0,1
1788840981,6631151785,3315563,0,1
1788840982,6632157705,3316066,0,1
1788840983,6633167578,3316571,0,1
1788840985,6634175768,3317075,0,1
1788840986,6635181702,3317578,0,1
1788840987,6636190016,3318082,0,1
1788840988,6637201518,3318588,0,1
1788840989,6638213075,3319094,0,1
1788840990,6639225317,3319600,0,1
1788840991,6640235363,3320105,0,1
1788840992,6641241383,3320608,0,1
1788840993,6642247501,3321111,0,1
1788840994,6643258002,3321616,0,1
1788840995,6644267701,3322121,0,1
1788840996,6645275188,3322625,0,1
1788840997,6646281505,3323128,0,1
1788840998,6647291664,3323633,0,1
1788840999,6648301708,3324138,0,1
1788841000,6649311388,3324643,0,1
1788841001,6650319125,3325147,0,1
1788841002,6651323410,3325649,0,1
1788841003,6652331969,3326153,0,1
1788841004,6653439395,3326707,0,1
1788841005,6654449421,3327212,0,1
1788841006,6655361516,3327668,0,1
1788841007,6656473755,3328224,0,1
1788841008,6657385726,3328680,0,1
1788841009,6658495676,3329235,0,1
1788841010,6659507220,3329741,0,1
1788841011,6660515921,3330245,0,1
1788841012,6661523812,3330749,0,1
1788841013,6662535538,3331255,0,1
1788841014,6663547938,3331761,0,1
1788841015,6664557584,3332266,0,1
1788841016,6665567323,3332771,0,1
1788841017,6666579854,3333277,0,1
1788841018,6667591711,3333783,0,1
1788841019,6668599969,3334287,0,1
1788841020,6669609361,3334792,0,1
1788841021,6670623125,3335299,0,1
1788841022,6671631801,3335803,0,1
1788841023,6672643256,3336309,0,1
1788841024,6673653284,3336814,0,1
1788841025,6674665253,3337320,0,1
1788841026,6675675232,3337825,0,1
1788841027,6676685524,3338330,0,1
1788841028,6677699406,3338837,0,1
1788841029,6678711448,3339343,0,1
1788841030,6679725518,3339850,0,1
1788841031,6680737206,3340356,0,1
1788841032,6681749237,3340862,0,1
1788841033,6682759696,3341367,0,1
1788841034,6683769813,3341872,0,1
1788841035,6684783513,3342379,0,1
1788841036,6685791615,3342883,0,1
1788841037,6686801428,3343388,0,1
1788841038,6687811129,3343893,0,1
1788841039,6688823421,3344399,0,1
1788841040,6689833743,3344904,0,1
1788841041,6690843821,3345409,0,1
1788841042,6691851996,3345913,0,1
1788841043,6692863501,3346419,0,1
1788841044,6693875874,3346925,0,1
1788841045,6694887563,3347431,0,1
1788841046,6695899553,3347937,0,1
1788841047,6696907920,3348441,0,1
1788841048,6697915163,3348945,0,1
1788841049,6698925106,3349450,0,1
1788841050,6699933355,3349954,0,1
1788841051,6700945487,3350460,0,1
1788841052,6701961582,3350968,0,1
1788841053,6702973519,3351474,0,1
1788841054,6703981343,3351978,0,1
1788841055,6704989642,3352482,0,1
1788841056,6705997958,3352986,0,1
1788841057,6707009694,3353492,0,1
1788841058,6708017946,3353996,0,1
1788841059,6709029468,3354502,0,1
1788841060,6710037127,3355006,0,1
1788841061,6711045254,3355510,0,1
1788841062,6712055158,3356015,0,1
1788841063,6713065864,3356520,0,1
1788841064,6714079760,3357027,0,1
1788841065,6715091573,3357533,0,1
1788841066,6716103916,3358039,0,1
1788841067,6717113964,3358544,0,1
1788841068,6718127280,3359051,0,1
1788841069,6719139470,3359557,0,1
1788841070,6720147348,3360061,0,1
1788841071,6721155438,3360565,0,1
1788841073,6722163669,3361069,0,1
1788841074,6723175648,3361575,0,1
1788841075,6724187622,3362081,0,1
1788841076,6725201637,3362588,0,1
1788841077,6726215189,3363095,0,1
1788841078,6727225860,3363600,0,1
1788841079,6728237871,3364106,0,1
1788841080,6729251193,3364613,0,1
1788841081,6730261359,3365118,0,1
1788841082,6731275812,3365625,0,1
1788841083,6732283978,3366129,0,1
1788841084,6733295226,3366635,0,1
1788841085,6734305640,3367140,0,1
1788841086,6735321295,3367648,0,1
1788841087,6736333843,3368154,0,1
1788841088,6737345726,3368660,0,1
1788841089,6738356092,3369165,0,1
1788841090,6739367646,3369671,0,1
1788841091,6740378014,3370176,0,1
1788841092,6741389701,3370682,0,1
1788841093,6742401461,3371188,0,1
1788841094,6743409672,3371692,0,1
1788841095,6744417826,3372196,0,1
1788841096,6745425941,3372700,0,1
1788841097,6746435809,3373205,0,1
1788841098,6747445460,3373710,0,1
1788841099,6748457933,3374216,0,1
1788841100,6749469311,3374722,0,1
1788841101,6750479696,3375227,0,1
1788841102,6751487430,3375731,0,1
1788841103,6752495646,3376235,0,1
1788841104,6753503953,3376739,0,1
1788841105,6754515771,3377245,0,1
1788841106,6755527129,3377751,0,1
1788841107,6756535823,3378255,0,1
1788841108,6757545454,3378760,0,1
1788841109,6758551307,3379263,0,1
1788841110,6759561258,3379768,0,1
1788841111,6760575378,3380275,0,1
1788841112,6761585771,3380780,0,1
1788841113,6762597219,3381286,0,1
1788841114,6763607315,3381791,0,1
1788841115,6764619591,3382297,0,1
1788841116,6765631804,3382803,0,1
1788841117,6766639890,3383307,0,1
1788841118,6767653027,3383814,0,1
1788841119,6768663929,3384319,0,1
1788841120,6769674006,3384824,0,1
1788841121,6770685489,3385330,0,1
1788841122,6771697383,3385836,0,1
1788841123,6772705404,3386340,0,1
1788841124,6773719577,3386847,0,1
1788841125,6774729530,3387352,0,1
1788841126,6775743507,3387859,0,1
1788841127,6776753113,3388364,0,1
1788841128,6777765390,3388870,0,1
1788841129,6778775370,3389375,0,1
1788841130,6779785681,3389880,0,1
1788841131,6780797567,3390386,0,1
1788841132,6781807702,3390891,0,1
1788841133,6782819501,3391397,0,1
1788841134,6783831254,3391903,0,1
1788841135,6784839843,3392407,0,1
1788841136,6785851128,3392913,0,1
1788841137,6786860032,3393417,0,1
1788841138,6787871503,3393923,0,1
1788841139,6788879753,3394427,0,1
1788841140,6789889657,3394932,0,1
1788841141,6791001247,3395488,0,1
1788841142,6792013079,3395994,0,1
1788841143,6793019602,3396497,0,1
1788841144,6794027257,3397001,0,1
1788841145,6795035258,3397505,0,1
1788841146,6796043134,3398009,0,1
1788841147,6797055727,3398515,0,1
1788841148,6798067808,3399021,0,1
1788841149,6799079327,3399527,0,1
1788841150,6800087352,3400031,0,1
1788841151,6801097670,3400536,0,1
1788841152,6802111621,3401043,0,1
1788841153,6803121513,3401548,0,1
1788841154,6804133194,3402054,0,1
1788841155,6805141372,3402558,0,1
1788841156,6806149954,3403062,0,1
1788841157,6807159885,3403567,0,1
1788841158,6808169870,3404072,0,1
1788841159,6809181719,3404578,0,1
1788841161,6810191442,3405083,0,1
1788841162,6811197933,3405586,0,1
1788841163,6812211538,3406093,0,1
1788841164,6813223610,3406599,0,1
1788841165,6814231669,3407103,0,1
1788841166,6815243489,3407609,0,1
1788841167,6816255421,3408115,0,1
1788841168,6817269058,3408622,0,1
1788841169,6818277303,3409126,0,1
1788841170,6819289728,3409632,0,1
1788841171,6820299827,3410137,0,1
1788841172,6821307475,3410641,0,1
1788841173,6822315786,3411145,0,1
1788841174,6823326030,3411650,0,1
1788841175,6824339283,3412157,0,1
1788841176,6825351055,3412663,0,1
1788841177,6826357977,3413166,0,1
1788841178,6827371425,3413673,0,1
1788841179,6828377913,3414176,0,1
1788841180,6829391749,3414683,0,1
1788841181,6830406003,3415190,0,1
1788841182,6831417390,3415696,0,1
1788841183,6832429824,3416202,0,1
1788841184,6833439423,3416707,0,1
1788841185,6834451553,3417213,0,1
1788841186,6835463895,3417719,0,1
1788841187,6836475195,3418225,0,1
1788841188,6837481562,3418728,0,1
1788841189,6838491816,3419233,0,1
1788841190,6839499712,3419737,0,1
1788841191,6840509947,3420242,0,1
1788841192,6841519684,3420747,0,1
1788841193,6842529252,3421252,0,1
1788841194,6843535440,3421755,0,1
1788841195,6844541987,3422258,0,1
1788841196,6845551918,3422763,0,1
1788841197,6846559576,3423267,0,1
1788841198,6847565377,3423770,0,1
1788841199,6848573942,3424274,0,1
1788841200,6849585508,3424780,0,1
1788841201,6850599398,3425287,0,1
1788841202,6851607448,3425791,0,1
1788841203,6852615586,3426295,0,1
1788841204,6853627391,3426801,0,1
1788841205,6854635617,3427305,0,1
1788841206,6855645715,3427810,0,1
1788841207,6856657673,3428316,0,1
1788841208,6857671730,3428823,0,1
1788841209,6858681793,3429328,0,1
1788841210,6859693540,3429834,0,1
1788841211,6860705413,3430340,0,1
1788841212,6861721276,3430848,0,1
1788841213,6862733435,3431354,0,1
1788841214,6863741573,3431858,0,1
1788841215,6864753712,3432364,0,1
1788841216,6865767147,3432871,0,1
1788841217,6866777878,3433376,0,1
1788841218,6867787183,3433881,0,1
1788841219,6868795970,3434385,0,1
1788841220,6869805360,3434890,0,1
1788841221,6870817520,3435396,0,1
1788841222,6871827816,3435901,0,1
1788841223,6872835686,3436405,0,1
1788841224,6873843516,3436909,0,1
1788841225,6874955913,3437465,0,1
1788841226,6875965968,3437970,0,1
1788841227,6876973800,3438474,0,1
1788841228,6877985574,3438980,0,1
1788841229,6878995212,3439485,0,1
1788841230,6880005352,3439990,0,1
1788841231,6881013584,3440494,0,1
1788841232,6882025668,3441000,0,1
1788841233,6883035278,3441505,0,1
1788841234,6884047785,3442011,0,1
1788841235,6885059687,3442517,0,1
1788841236,6886071590,3443023,0,1
1788841237,6887085174,3443530,0,1
1788841238,6888097306,3444036,0,1
1788841239,6889109850,3444542,0,1
1788841240,6890125191,3445050,0,1
1788841241,6891135686,3445555,0,1
1788841242,6892149695,3446062,0,1
1788841243,6893165267,3446570,0,1
1788841244,6894175833,3447075,0,1
1788841245,6895187044,3447581,0,1
1788841247,6896199088,3448087,0,1
1788841248,6897211632,3448593,0,1
1788841249,6898221975,3449098,0,1
1788841250,6899232057,3449603,0,1
1788841251,6900243710,3450109,0,1
1788841252,6901259981,3450617,0,1
1788841253,6902271649,3451123,0,1
1788841254,6903281480,3451628,0,1
1788841255,6904289304,3452132,0,1
1788841256,6905301103,3452638,0,1
1788841257,6906313258,3453144,0,1
1788841258,6907329182,3453652,0,1
1788841259,6908341224,3454158,0,1
1788841260,6909351900,3454663,0,1
1788841261,6910361789,3455168,0,1
1788841262,6911369807,3455672,0,1
1788841263,6912377862,3456176,0,1
1788841264,6913393182,3456684,0,1
1788841265,6914401574,3457188,0,1
1788841266,6915407587,3457691,0,1
1788841267,6916419922,3458197,0,1
1788841268,6917435358,3458705,0,1
1788841269,6918447522,3459211,0,1
1788841270,6919453542,3459714,0,1
1788841271,6920467188,3460221,0,1
1788841272,6921477186,3460726,0,1
1788841273,6922489529,3461232,0,1
1788841274,6923497930,3461736,0,1
1788841275,6924505510,3462240,0,1
1788841276,6925511798,3462743,0,1
1788841277,6926521259,3463248,0,1
1788841278,6927533615,3463754,0,1
1788841279,6928543316,3464259,0,1
1788841280,6929553828,3464764,0,1
1788841281,6930565904,3465270,0,1
1788841282,6931579335,3465777,0,1
1788841283,6932585949,3466280,0,1
1788841284,6933599367,3466787,0,1
1788841285,6934607829,3467291,0,1
1788841286,6935617688,3467796,0,1
1788841287,6936623965,3468299,0,1
1788841288,6937635350,3468805,0,1
1788841289,6938645187,3469310,0,1
1788841290,6939655746,3469815,0,1
1788841291,6940663613,3470319,0,1
1788841292,6941675172,3470825,0,1
1788841293,6942687145,3471331,0,1
1788841294,6943699525,3471837,0,1
1788841295,6944707038,3472341,0,1
1788841296,6945715794,3472845,0,1
1788841297,6946725831,3473350,0,1
1788841298,6947735991,3473855,0,1
1788841299,6948745265,3474360,0,1
1788841300,6949753511,3474864,0,1
1788841301,6950761397,3475368,0,1
1788841302,6951771450,3475873,0,1
1788841303,6952783013,3476379,0,1
1788841304,6953795822,3476885,0,1
1788841305,6954807722,3477391,0,1
1788841306,6955819458,3477897,0,1
1788841307,6956927830,3478451,0,1
1788841308,6957939965,3478957,0,1
1788841309,6958950008,3479462,0,1
1788841310,6959958062,3479966,0,1
1788841311,6960971902,3480473,0,1
1788841312,6961981392,3480978,0,1
1788841313,6962989391,3481482,0,1
1788841314,6963999907,3481987,0,1
1788841315,6965015578,3482495,0,1
1788841316,6966027936,3483001,0,1
1788841317,6967037921,3483506,0,1
1788841318,6968047943,3484011,0,1
1788841319,6969059450,3484517,0,1
1788841320,6970069791,3485022,0,1
1788841321,6971077255,3485526,0,1
1788841322,6972087760,3486031,0,1
1788841323,6973099518,3486537,0,1
1788841324,6974113454,3487044,0,1
1788841325,6975123582,3487549,0,1
1788841326,6976135841,3488055,0,1
1788841327,6977145357,3488560,0,1
1788841328,6978155386,3489065,0,1
1788841329,6979167632,3489571,0,1
1788841330,6980179168,3490077,0,1
1788841331,6981189511,3490582,0,1
1788841333,6982201151,3491088,0,1
1788841334,6983209824,3491592,0,1
1788841335,6984217030,3492096,0,1
1788841336,6985223735,3492599,0,1
1788841337,6986233527,3493104,0,1
1788841338,6987241126,3493608,0,1
1788841339,6988250072,3494112,0,1
1788841340,6989259481,3494617,0,1
1788841341,6990269314,3495122,0,1
1788841342,6991277639,3495626,0,1
1788841343,6992285574,3496130,0,1
1788841344,6993293725,3496634,0,1
1788841345,6994309339,3497142,0,1
1788841346,6995323561,3497649,0,1
1788841347,6996333483,3498154,0,1
1788841348,6997343938,3498659,0,1
1788841349,6998353589,3499164,0,1
1788841350,6999365063,3499670,0,1
1788841351,7000375189,3500175,0,1
1788841352,7001385336,3500680,0,1
1788841353,7002397275,3501186,0,1
1788841354,7003405570,3501690,0,1
1788841355,7004417621,3502196,0,1
1788841356,7005427565,3502701,0,1
1788841357,7006439939,3503207,0,1
1788841358,7007453575,3503714,0,1
1788841359,7008469964,3504222,0,1
1788841360,7009477916,3504726,0,1
1788841361,7010485886,3505230,0,1
1788841362,7011499994,3505737,0,1
1788841363,7012511911,3506243,0,1
1788841364,7013523372,3506749,0,1
1788841365,7014536013,3507255,0,1
1788841366,7015549257,3507762,0,1
1788841367,7016561438,3508268,0,1
1788841368,7017569573,3508772,0,1
1788841369,7018583707,3509279,0,1
1788841370,7019593204,3509784,0,1
1788841371,7020601773,3510288,0,1
1788841372,7021609467,3510792,0,1
1788841373,7022615599,3511295,0,1
1788841374,7023625309,3511800,0,1
1788841375,7024635377,3512305,0,1
1788841376,7025643486,3512809,0,1
1788841377,7026653418,3513314,0,1
1788841378,7027661391,3513818,0,1
1788841379,7028669451,3514322,0,1
1788841380,7029677526,3514826,0,1
1788841381,7030691192,3515333,0,1
1788841382,7031703711,3515839,0,1
1788841383,7032715902,3516345,0,1
1788841384,7033727084,3516851,0,1
1788841385,7034737450,3517356,0,1
1788841386,7035749113,3517862,0,1
1788841387,7036759384,3518367,0,1
1788841388,7037767166,3518871,0,1
1788841389,7038775036,3519375,0,1
1788841390,7039785698,3519880,0,1
1788841391,7040797306,3520386,0,1
1788841392,7041807399,3520891,0,1
1788841393,7042815258,3521395,0,1
1788841394,7043826025,3521900,0,1
1788841395,7044841265,3522408,0,1
1788841396,7045853406,3522914,0,1
1788841397,7046863852,3523419,0,1
1788841398,7047871836,3523923,0,1
1788841399,7048881349,3524428,0,1
1788841400,7049893256,3524934,0,1
1788841401,7050899753,3525437,0,1
1788841402,7051913528,3525944,0,1
1788841403,7052927456,3526451,0,1
1788841404,7053939398,3526957,0,1
1788841405,7054951507,3527463,0,1
1788841406,7055963759,3527969,0,1
1788841407,7056973571,3528474,0,1
1788841408,7057987585,3528981,0,1
1788841409,7058995953,3529485,0,1
1788841410,7060005595,3529990,0,1
1788841411,7061011710,3530493,0,1
1788841412,7062019098,3530997,0,1
1788841413,7063027198,3531501,0,1
1788841414,7064035321,3532005,0,1
1788841415,7065143600,3532559,0,1
1788841416,7066153748,3533064,0,1
1788841417,7067163962,3533569,0,1
1788841418,7068175880,3534075,0,1
1788841419,7069185316,3534580,0,1
1788841420,7070193355,3535084,0,1
1788841422,7071201797,3535588,0,1
1788841423,7072213351,3536094,0,1
1788841424,7073225196,3536600,0,1
1788841425,7074233840,3537104,0,1
1788841426,7075247891,3537611,0,1
1788841427,7076257269,3538116,0,1
1788841428,7077269250,3538622,0,1
1788841429,7078279200,3539127,0,1
1788841430,7079287434,3539631,0,1
1788841431,7080301305,3540138,0,1
1788841432,7081309934,3540642,0,1
1788841433,7082319666,3541147,0,1
1788841434,7083332036,3541653,0,1
1788841435,7084343451,3542159,0,1
1788841436,7085355595,3542665,0,1
1788841437,7086369574,3543172,0,1
1788841438,7087381448,3543678,0,1
1788841439,7088395328,3544185,0,1
1788841440,7089405349,3544690,0,1
1788841441,7090421213,3545198,0,1
1788841442,7091432036,3545703,0,1
1788841443,7092441707,3546208,0,1
1788841444,7093453799,3546714,0,1
1788841445,7094463814,3547219,0,1
1788841446,7095477150,3547726,0,1
1788841447,7096489387,3548232,0,1
1788841448,7097495995,3548735,0,1
1788841449,7098507611,3549241,0,1
1788841450,7099519269,3549747,0,1
1788841451,7100529507,3550252,0,1
1788841452,7101539068,3550757,0,1
1788841453,7102547773,3551261,0,1
1788841454,7103555418,3551765,0,1
1788841455,7104564017,3552269,0,1
1788841456,7105573287,3552774,0,1
1788841457,7106583515,3553279,0,1
