t,ts_us,scan_rate,rpm_master,rpm_follower,rpm_output,pos0,pos1,rev1,ferr1_cnt,ferr1_deg,engaged,ratio,sync_err_cnt,sync_err_deg,demo_auto,demo_speed,jog1,trip1,g_trip_fb,fault0,fault1,state0,state1,lockout,run_ok,ao1,ai1,valve_cmd_v,valve_fb_v,coupler_ok,servo_ok
65.0,93991265,500.6,0.0,0.0,0.0,-12,-28,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
65.2,94194868,501.0,-0.0,-0.0,-0.0,-16,-44,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
65.4,94396776,500.2,0.0,0.0,0.0,-16,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
65.6,94597432,498.4,0.0,0.0,0.0,-8,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
65.8,94798979,501.1,-0.0,-0.0,-0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
66.0,94999472,498.8,0.0,0.0,0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
66.2,95203398,500.2,0.0,-0.0,-0.0,-16,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
66.4,95406917,501.2,0.0,0.0,0.0,-12,-28,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
66.61,95609072,499.6,-0.0,0.0,0.0,-12,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
66.81,95811190,499.7,-0.0,0.0,0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
67.01,96013186,500.0,0.0,-0.0,-0.0,-16,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
67.21,96114703,502.4,0.0,0.0,0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
67.41,96316725,499.9,0.0,0.0,0.0,-12,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
67.61,96519127,499.0,-0.0,0.0,0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
67.81,96721037,500.2,0.0,-0.0,-0.0,-16,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
68.01,96922989,500.1,0.0,0.0,0.0,-16,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
68.22,97124998,500.0,-0.0,0.0,0.0,-12,-44,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
68.42,97327081,499.8,0.0,0.0,0.0,-12,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
68.62,97528877,500.5,-0.0,0.0,0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
68.82,97731032,499.6,0.0,0.0,0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
69.02,97933056,499.9,-0.0,0.0,0.0,-8,-44,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
69.22,98135508,498.9,0.0,-0.0,-0.0,-16,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
69.42,98338930,501.4,0.0,0.0,0.0,-16,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
69.62,98540882,500.1,0.0,0.0,0.0,-12,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
69.82,98741473,498.5,-0.0,0.0,0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
70.02,98943319,500.4,0.0,0.0,0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
70.22,99145463,499.6,0.0,0.0,0.0,-12,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
70.43,99349211,500.6,-0.0,0.0,0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
70.63,99553519,499.2,0.0,0.0,0.0,-4,-28,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
70.83,99757020,501.2,-0.0,-0.0,-0.0,-12,-44,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
71.03,99959547,498.7,0.0,0.0,0.0,-8,-44,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
71.23,100162898,501.6,0.0,-0.0,-0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
71.43,100365470,498.6,0.0,0.0,0.0,-8,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
71.63,100567053,501.0,0.0,-0.0,-0.0,-12,-28,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
71.83,100768871,500.5,-0.0,0.0,0.0,-12,-44,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
72.04,100971144,499.3,0.0,0.0,0.0,-8,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
72.24,101173246,499.7,0.0,0.0,0.0,-8,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
72.44,101376675,501.4,-0.0,0.0,0.0,-4,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
72.64,101578756,499.8,0.0,-0.0,-0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
72.84,101779448,498.3,0.0,0.0,0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
73.04,101981316,500.3,0.0,-0.0,-0.0,-24,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
73.24,102184878,501.1,0.0,0.0,0.0,-8,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
73.44,102387055,499.6,-0.0,0.0,0.0,-8,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
73.65,102589595,498.7,0.0,0.0,0.0,-8,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
73.85,102792858,501.8,0.0,-0.0,-0.0,-16,-28,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
74.05,102995451,498.5,-0.0,0.0,0.0,-16,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
74.25,103198784,501.6,-0.0,0.0,0.0,-8,-48,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
74.45,103401197,499.0,0.0,0.0,0.0,-4,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
74.65,103603186,500.0,0.0,-0.0,-0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
74.85,103805305,499.7,-0.0,0.0,0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
75.05,104007206,500.2,0.0,-0.0,-0.0,-24,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
75.25,104208808,501.0,-0.0,0.0,0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
75.46,104411292,498.8,0.0,-0.0,-0.0,-16,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
75.66,104612813,501.2,-0.0,0.0,0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
75.86,104813629,498.0,-0.0,0.0,0.0,-4,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
76.06,105015228,501.0,0.0,-0.0,-0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
76.26,105217508,499.3,-0.0,0.0,0.0,-12,-44,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
76.46,105421487,500.1,0.0,0.0,0.0,-12,-44,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
76.66,105623316,500.4,0.0,0.0,0.0,-12,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
76.86,105825381,499.8,0.0,0.0,0.0,-12,-28,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
77.07,106027438,499.9,-0.0,0.0,0.0,-4,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
77.27,106230932,501.2,0.0,-0.0,-0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
77.47,106435056,499.7,0.0,0.0,0.0,-8,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
77.67,106636995,500.2,-0.0,-0.0,-0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
77.87,106841286,499.3,-0.0,-0.0,-0.0,-16,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
78.07,107043029,500.6,0.0,0.0,0.0,-16,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
78.27,107245233,499.5,0.0,0.0,0.0,-12,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
78.48,107446892,500.8,-0.0,0.0,0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
78.68,107647553,498.4,0.0,-0.0,-0.0,-16,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
78.88,107849333,500.5,-0.0,0.0,0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
79.08,108051160,500.4,0.0,0.0,0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
79.28,108252948,500.5,-0.0,0.0,0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
79.48,108454756,500.5,0.0,0.0,0.0,-8,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
79.68,108655488,498.2,0.0,-0.0,-0.0,-12,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
79.88,108858900,501.4,-0.0,0.0,0.0,-8,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
80.08,109061299,499.0,0.0,-0.0,-0.0,-16,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
80.29,109264858,501.1,0.0,0.0,0.0,-8,-20,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
80.49,109466736,500.3,-0.0,-0.0,-0.0,-16,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
80.69,109667603,497.8,0.0,0.0,0.0,-8,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
80.89,109870953,501.6,-0.0,0.0,0.0,0,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
81.09,110071485,498.7,0.0,-0.0,-0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
81.29,110273236,500.6,-0.0,-0.0,-0.0,-16,-44,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
81.49,110473551,499.2,0.0,0.0,0.0,-12,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
81.7,110676944,501.5,0.0,-0.0,-0.0,-16,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
81.9,110878993,499.9,-0.0,0.0,0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
82.1,111080762,500.6,-0.0,0.0,0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
82.3,111281284,498.7,0.0,0.0,0.0,-4,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
82.5,111482799,501.2,0.0,-0.0,-0.0,-12,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
82.7,111683479,498.3,-0.0,0.0,0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
82.9,111885076,501.0,-0.0,0.0,0.0,-12,-44,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
83.1,112087102,499.9,0.0,0.0,0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
83.3,112291174,499.8,0.0,-0.0,-0.0,-16,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
83.51,112493018,500.4,0.0,-0.0,-0.0,-20,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
83.71,112694791,500.6,0.0,-0.0,-0.0,-24,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
83.91,112895401,498.5,-0.0,0.0,0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
84.11,113099055,500.8,0.0,0.0,0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
84.31,113301537,498.8,-0.0,0.0,0.0,-8,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
84.51,113503657,499.7,0.0,-0.0,-0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
84.71,113705566,500.2,-0.0,0.0,0.0,-12,-44,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
84.92,113907287,500.7,-0.0,-0.0,-0.0,-16,-48,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
85.12,114111163,500.3,0.0,0.0,0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
85.32,114313280,499.7,0.0,-0.0,-0.0,-16,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
85.52,114515050,500.6,0.0,0.0,0.0,-8,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
85.72,114716928,500.3,-0.0,-0.0,-0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
85.92,114920758,500.4,0.0,0.0,0.0,-12,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
86.12,115121358,498.5,-0.0,0.0,0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
86.32,115323615,499.4,-0.0,0.0,0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
86.53,115525111,501.3,0.0,0.0,0.0,-12,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
86.73,115726839,500.7,-0.0,0.0,0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
86.93,115929266,498.9,0.0,0.0,0.0,0,-28,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
87.13,116131034,500.6,-0.0,-0.0,-0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
87.33,116334779,500.6,-0.0,0.0,0.0,-8,-44,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
87.53,116536770,500.0,0.0,-0.0,-0.0,-12,-20,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
87.73,116738899,499.7,-0.0,-0.0,-0.0,-16,-48,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
87.93,116841058,499.2,0.0,0.0,0.0,-16,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
88.14,117043421,499.1,-0.0,0.0,0.0,-16,-48,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
88.34,117245151,500.7,0.0,0.0,0.0,-8,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
88.54,117445536,499.0,-0.0,0.0,0.0,-4,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
88.74,117649004,501.3,-0.0,0.0,0.0,-4,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
88.94,117851406,499.0,0.0,-0.0,-0.0,-12,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
89.14,118052913,501.2,-0.0,0.0,0.0,0,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
89.34,118255125,499.5,0.0,-0.0,-0.0,-12,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
89.54,118457379,499.4,-0.0,0.0,0.0,-8,-36,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
89.74,118659004,500.9,-0.0,0.0,0.0,-8,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
89.94,118863200,499.5,0.0,-0.0,-0.0,-12,-40,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
90.15,119065205,500.0,0.0,0.0,0.0,-8,-32,0.0,0,0.0,0,,,,0,0,0,0,0,0,0,2,2,1,0,12,0,0.004,0.0,0,1
